"","ppm","x","y","z","t","s16","forward","back","right","left","up","s_name","svm","test_svm"
"2665",1.988,0,0,0,173,2.932,0,1,0,1,0,"s15",2.14584426166454,-0.157844261664538
"2666",1.953,0,0,0,174,2.923,0,1,0,1,0,"s15",2.12415535713025,-0.171155357130253
"2667",1.92,0,0,0,175,2.916,0,1,0,1,0,"s15",2.10282241588925,-0.182822415889251
"2668",1.92,0,0,0,176,2.909,0,1,0,1,0,"s15",2.0812610201733,-0.161261020173296
"2669",1.891,0,0,0,177,2.901,0,1,0,1,0,"s15",2.05920754419107,-0.16820754419107
"2670",1.867,0,0,0,178,2.897,0,1,0,1,0,"s15",2.03854613072094,-0.17154613072094
"2671",0.025,280,65,0,1,0.096,1,0,0,0,0,"s16",0.208049433477121,-0.183049433477121
"2672",0.021,280,65,0,2,0.172,1,0,0,0,0,"s16",0.2,-0.179
"2673",0.02,280,65,0,3,0.285,1,0,0,0,0,"s16",0.2,-0.18
"2674",0.02,280,65,0,4,0.432,1,0,0,0,0,"s16",0.2,-0.18
"2675",0.02,280,65,0,5,0.609,1,0,0,0,0,"s16",0.2,-0.18
"2676",0.02,280,65,0,6,0.81,1,0,0,0,0,"s16",0.202838582855842,-0.182838582855842
"2677",0.02,280,65,0,7,1.033,1,0,0,0,0,"s16",0.203632412234417,-0.183632412234417
"2678",0.02,280,65,0,8,1.272,1,0,0,0,0,"s16",0.2,-0.18
"2679",0.02,280,65,0,9,1.52,1,0,0,0,0,"s16",0.2,-0.18
"2680",0.02,280,65,0,10,1.768,1,0,0,0,0,"s16",0.202099700406859,-0.182099700406859
"2681",0.02,280,65,0,11,1.768,1,0,0,0,0,"s16",0.202059866022748,-0.182059866022748
"2682",0.02,280,65,0,12,1.998,1,0,0,0,0,"s16",0.202439977555598,-0.182439977555598
"2683",0.02,280,65,0,13,2.204,1,0,0,0,0,"s16",0.2,-0.18
"2684",0.02,280,65,0,14,2.379,1,0,0,0,0,"s16",0.2,-0.18
"2685",0.021,280,65,0,15,2.523,1,0,0,0,0,"s16",0.2,-0.179
"2686",0.025,280,65,0,16,2.638,1,0,0,0,0,"s16",0.204607776904111,-0.179607776904111
"2687",0.029,280,65,0,17,2.726,1,0,0,0,0,"s16",0.212047028007618,-0.183047028007618
"2688",0.035,280,65,0,18,2.791,1,0,0,0,0,"s16",0.217784865669004,-0.182784865669004
"2689",0.04,280,65,0,19,2.838,1,0,0,0,0,"s16",0.221375210786127,-0.181375210786127
"2690",0.044,280,65,0,20,2.873,1,0,0,0,0,"s16",0.223493465069398,-0.179493465069399
"2691",0.05,280,65,0,21,2.873,1,0,0,0,0,"s16",0.225083292147855,-0.175083292147855
"2692",0.055,280,65,0,22,2.897,1,0,0,0,0,"s16",0.227158638233147,-0.172158638233147
"2693",0.059,280,65,0,23,2.916,1,0,0,0,0,"s16",0.229416395952094,-0.170416395952094
"2694",0.063,280,65,0,24,2.932,1,0,0,0,0,"s16",0.232115855496293,-0.169115855496293
"2695",0.063,280,65,0,25,2.947,1,0,0,0,0,"s16",0.235233368511471,-0.172233368511471
"2696",0.063,280,65,0,26,2.968,1,0,0,0,0,"s16",0.237358180123166,-0.174358180123166
"2697",0.059,280,65,0,27,2.992,1,0,0,0,0,"s16",0.238524698478078,-0.179524698478078
"2698",0.055,280,65,0,28,3.022,1,0,0,0,0,"s16",0.237618516777565,-0.182618516777565
"2699",0.051,280,65,0,29,3.061,1,0,0,0,0,"s16",0.233443547291133,-0.182443547291133
"2700",0.05,280,65,0,30,3.107,1,0,0,0,0,"s16",0.226788381571065,-0.176788381571065
"2701",0.05,280,65,0,31,3.157,1,0,0,0,0,"s16",0.219654562801852,-0.169654562801852
"2702",0.05,280,65,0,32,3.157,1,0,0,0,0,"s16",0.226159996862991,-0.176159996862991
"2703",0.05,280,65,0,33,3.21,1,0,0,0,0,"s16",0.220151575908399,-0.170151575908399
"2704",0.051,280,65,0,34,3.264,1,0,0,0,0,"s16",0.218549249956481,-0.167549249956481
"2705",0.051,280,65,0,35,3.313,1,0,0,0,0,"s16",0.223295231990094,-0.172295231990094
"2706",0.057,280,65,0,36,3.359,1,0,0,0,0,"s16",0.234153015991922,-0.177153015991922
"2707",0.068,280,65,0,37,3.401,1,0,0,0,0,"s16",0.250531221756261,-0.182531221756261
"2708",0.089,280,65,0,38,3.44,1,0,0,0,0,"s16",0.271795457065228,-0.182795457065228
"2709",0.119,280,65,0,39,3.481,1,0,0,0,0,"s16",0.299688629318098,-0.180688629318098
"2710",0.158,280,65,0,40,3.523,1,0,0,0,0,"s16",0.334337289332812,-0.176337289332812
"2711",0.207,280,65,0,41,3.563,1,0,0,0,0,"s16",0.373559394005583,-0.166559394005583
"2712",0.261,280,65,0,42,3.599,1,0,0,0,0,"s16",0.414528797073299,-0.153528797073299
"2713",0.32,280,65,0,43,3.599,1,0,0,0,0,"s16",0.426856168150617,-0.106856168150617
"2714",0.38,280,65,0,44,3.628,1,0,0,0,0,"s16",0.466125602862787,-0.0861256028627869
"2715",0.44,280,65,0,45,3.654,1,0,0,0,0,"s16",0.505078889472304,-0.0650788894723044
"2716",0.44,280,65,0,46,3.68,1,0,0,0,0,"s16",0.546037323996274,-0.106037323996274
"2717",0.501,280,65,0,47,3.707,1,0,0,0,0,"s16",0.589773442631801,-0.0887734426318009
"2718",0.559,280,65,0,48,3.737,1,0,0,0,0,"s16",0.638237253986748,-0.0792372539867484
"2719",0.616,280,65,0,49,3.77,1,0,0,0,0,"s16",0.691341312828835,-0.0753413128288355
"2720",0.668,280,65,0,50,3.805,1,0,0,0,0,"s16",0.74774745906271,-0.07974745906271
"2721",0.717,280,65,0,51,3.84,1,0,0,0,0,"s16",0.804805523244356,-0.0878055232443561
"2722",0.765,280,65,0,52,3.878,1,0,0,0,0,"s16",0.865421804010785,-0.100421804010785
"2723",0.809,280,65,0,53,3.878,1,0,0,0,0,"s16",0.883758792753855,-0.074758792753855
"2724",0.852,280,65,0,54,3.914,1,0,0,0,0,"s16",0.941835915990308,-0.0898359159903078
"2725",0.893,280,65,0,55,3.95,1,0,0,0,0,"s16",0.999218663412161,-0.106218663412161
"2726",0.93,280,65,0,56,3.984,1,0,0,0,0,"s16",1.05353561499434,-0.123535614994336
"2727",0.93,280,65,0,57,4.013,1,0,0,0,0,"s16",1.10174261690925,-0.171742616909248
"2728",0.966,280,65,0,58,4.038,1,0,0,0,0,"s16",1.14516724196158,-0.179167241961583
"2729",1.001,280,65,0,59,4.058,1,0,0,0,0,"s16",1.1832127511781,-0.182212751178101
"2730",1.034,280,65,0,60,4.072,1,0,0,0,0,"s16",1.21543742770551,-0.181437427705514
"2731",1.066,280,65,0,61,4.082,1,0,0,0,0,"s16",1.24411693011789,-0.178116930117891
"2732",1.098,280,65,0,62,4.088,1,0,0,0,0,"s16",1.26957681256254,-0.171576812562537
"2733",1.127,280,65,0,63,4.09,1,0,0,0,0,"s16",1.29211681767113,-0.165116817671129
"2734",1.157,280,65,0,64,4.09,1,0,0,0,0,"s16",1.31359324816647,-0.156593248166465
"2735",1.186,280,65,0,65,4.09,1,0,0,0,0,"s16",1.33564926111558,-0.149649261115579
"2736",1.216,280,65,0,66,4.092,1,0,0,0,0,"s16",1.35972941625261,-0.143729416252611
"2737",1.216,280,65,0,67,4.1,1,0,0,0,0,"s16",1.38851211773943,-0.172512117739427
"2738",1.245,280,65,0,68,4.108,1,0,0,0,0,"s16",1.4173571880419,-0.172357188041898
"2739",1.273,280,65,0,69,4.117,1,0,0,0,0,"s16",1.44689889579031,-0.173898895790314
"2740",1.299,280,65,0,70,4.123,1,0,0,0,0,"s16",1.47448094477403,-0.17548094477403
"2741",1.326,280,65,0,71,4.123,1,0,0,0,0,"s16",1.49844532734764,-0.172445327347644
"2742",1.352,280,65,0,72,4.12,1,0,0,0,0,"s16",1.52093415443849,-0.168934154438489
"2743",1.378,280,65,0,73,4.117,1,0,0,0,0,"s16",1.54381894484951,-0.165818944849507
"2744",1.404,280,65,0,74,4.117,1,0,0,0,0,"s16",1.56873648973905,-0.164736489739055
"2745",1.43,280,65,0,75,4.113,1,0,0,0,0,"s16",1.59169529169369,-0.161695291693689
"2746",1.457,280,65,0,76,4.111,1,0,0,0,0,"s16",1.61601299277502,-0.159012992775021
"2747",1.485,280,65,0,77,4.111,1,0,0,0,0,"s16",1.64154768146537,-0.156547681465365
"2748",1.485,280,65,0,78,4.113,1,0,0,0,0,"s16",1.66816167387559,-0.183161673875591
"2749",1.516,280,65,0,79,4.119,1,0,0,0,0,"s16",1.69665961436399,-0.180659614363992
"2750",1.55,280,65,0,80,4.133,1,0,0,0,0,"s16",1.72858246179775,-0.178582461797749
"2751",1.588,280,65,0,81,4.153,1,0,0,0,0,"s16",1.76253800614423,-0.174538006144234
"2752",1.627,280,65,0,82,4.177,1,0,0,0,0,"s16",1.79726940757781,-0.17026940757781
"2753",1.667,280,65,0,83,4.202,1,0,0,0,0,"s16",1.83133755293165,-0.164337552931652
"2754",1.706,280,65,0,84,4.222,1,0,0,0,0,"s16",1.86263823679952,-0.156638236799525
"2755",1.744,280,65,0,85,4.222,1,0,0,0,0,"s16",1.88679557520802,-0.142795575208019
"2756",1.778,280,65,0,86,4.241,1,0,0,0,0,"s16",1.91670406715429,-0.138704067154294
"2757",1.811,280,65,0,87,4.262,1,0,0,0,0,"s16",1.94640467706568,-0.135404677065676
"2758",1.811,280,65,0,88,4.288,1,0,0,0,0,"s16",1.97647956298429,-0.165479562984285
"2759",1.844,280,65,0,89,4.318,1,0,0,0,0,"s16",2.00629887501155,-0.162298875011552
"2760",1.878,280,65,0,90,4.349,1,0,0,0,0,"s16",2.03498661808456,-0.156986618084559
"2761",1.918,280,65,0,91,4.375,1,0,0,0,0,"s16",2.06160551952716,-0.14360551952716
"2762",1.962,280,65,0,92,4.396,1,0,0,0,0,"s16",2.08660907378064,-0.124609073780638
"2763",2.011,280,65,0,93,4.416,1,0,0,0,0,"s16",2.11080201589817,-0.0998020158981725
"2764",2.065,280,65,0,94,4.438,1,0,0,0,0,"s16",2.13453301320583,-0.0695330132058283
"2765",2.123,280,65,0,95,4.438,1,0,0,0,0,"s16",2.15597246797536,-0.0329724679753625
"2766",2.183,280,65,0,96,4.465,1,0,0,0,0,"s16",2.17906964219563,0.00393035780436524
"2767",2.244,280,65,0,97,4.498,1,0,0,0,0,"s16",2.20151202607856,0.0424879739214363
"2768",2.303,280,65,0,98,4.533,1,0,0,0,0,"s16",2.22287442724155,0.0801255727584467
"2769",2.303,280,65,0,99,4.566,1,0,0,0,0,"s16",2.24311420738493,0.0598857926150718
"2770",2.357,280,65,0,100,4.594,1,0,0,0,0,"s16",2.26249919496684,0.0945008050331628
"2771",2.4,280,65,0,101,4.619,1,0,0,0,0,"s16",2.28121090388326,0.118789096116743
"2772",2.431,280,65,0,102,4.642,1,0,0,0,0,"s16",2.29931226643832,0.131687733561681
"2773",2.45,280,65,0,103,4.666,1,0,0,0,0,"s16",2.31659595402015,0.133404045979847
"2774",2.46,280,65,0,104,4.695,1,0,0,0,0,"s16",2.33250032350844,0.127499676491564
"2775",2.462,280,65,0,105,4.727,1,0,0,0,0,"s16",2.34686384669426,0.115136153305741
"2776",2.46,280,65,0,106,4.727,1,0,0,0,0,"s16",2.36485049514485,0.0951495048551534
"2777",2.452,280,65,0,107,4.758,1,0,0,0,0,"s16",2.37745813206077,0.0745418679392311
"2778",2.441,280,65,0,108,4.787,1,0,0,0,0,"s16",2.3889178057891,0.0520821942109042
"2779",2.441,280,65,0,109,4.81,1,0,0,0,0,"s16",2.40019543326456,0.0408045667354404
"2780",2.428,280,65,0,110,4.829,1,0,0,0,0,"s16",2.41115522397707,0.0168447760229298
"2781",2.415,280,65,0,111,4.846,1,0,0,0,0,"s16",2.42144287201028,-0.00644287201027804
"2782",2.403,280,65,0,112,4.865,1,0,0,0,0,"s16",2.42991356380658,-0.0269135638065801
"2783",2.395,280,65,0,113,4.885,1,0,0,0,0,"s16",2.43665440249836,-0.0416544024983634
"2784",2.39,280,65,0,114,4.905,1,0,0,0,0,"s16",2.44185566430557,-0.051855664305569
"2785",2.389,280,65,0,115,4.924,1,0,0,0,0,"s16",2.44583369768251,-0.056833697682511
"2786",2.39,280,65,0,116,4.94,1,0,0,0,0,"s16",2.44945930488291,-0.0594593048829108
"2787",2.395,280,65,0,117,4.94,1,0,0,0,0,"s16",2.4585657689391,-0.0635657689390996
"2788",2.405,280,65,0,118,4.954,1,0,0,0,0,"s16",2.46049313854131,-0.0554931385413071
"2789",2.421,280,65,0,119,4.969,1,0,0,0,0,"s16",2.46048049197326,-0.039480491973261
"2790",2.421,280,65,0,120,4.979,1,0,0,0,0,"s16",2.46140729091444,-0.040407290914438
"2791",2.444,280,65,0,121,4.976,1,0,0,0,0,"s16",2.46748978563037,-0.0234897856303733
"2792",2.473,280,65,0,122,4.954,1,0,0,0,0,"s16",2.48131442201223,-0.00831442201223487
"2793",2.508,280,65,0,123,4.898,1,0,0,0,0,"s16",2.50648250609838,0.00151749390162026
"2794",2.546,280,65,0,124,4.806,1,0,0,0,0,"s16",2.5348531203774,0.011146879622598
"2795",2.585,280,65,0,125,4.684,1,0,0,0,0,"s16",2.55488396875199,0.0301160312480055
"2796",2.624,280,65,0,126,4.538,1,0,0,0,0,"s16",2.56321316930665,0.0607868306933548
"2797",2.662,280,65,0,127,4.538,1,0,0,0,0,"s16",2.56097195069613,0.101028049303874
"2798",2.696,280,65,0,128,4.374,1,0,0,0,0,"s16",2.56299837770036,0.13300162229964
"2799",2.728,280,65,0,129,4.194,1,0,0,0,0,"s16",2.56622013793662,0.161779862063383
"2800",2.755,280,65,0,130,4.002,1,0,0,0,0,"s16",2.57231913977826,0.182680860221739
"2801",2.755,280,65,0,131,3.803,1,0,0,0,0,"s16",2.58559384703739,0.169406152962613
"2802",2.78,280,65,0,132,3.612,1,0,0,0,0,"s16",2.61350424947386,0.166495750526139
"2803",2.801,280,65,0,133,3.442,1,0,0,0,0,"s16",2.64824516213452,0.152754837865484
"2804",2.818,280,65,0,134,3.306,1,0,0,0,0,"s16",2.66936315566319,0.148636844336808
"2805",2.828,280,65,0,135,3.205,1,0,0,0,0,"s16",2.67103576716431,0.15696423283569
"2806",2.833,280,65,0,136,3.137,1,0,0,0,0,"s16",2.66167419334614,0.171325806653865
"2807",2.833,280,65,0,137,3.095,1,0,0,0,0,"s16",2.65055126291573,0.182448737084267
"2808",2.826,280,65,0,138,3.095,1,0,0,0,0,"s16",2.64969008754347,0.176309912456527
"2809",2.813,280,65,0,139,3.074,1,0,0,0,0,"s16",2.64068796940684,0.172312030593155
"2810",2.793,280,65,0,140,3.07,1,0,0,0,0,"s16",2.63606165480694,0.156938345193055
"2811",2.793,280,65,0,141,3.076,1,0,0,0,0,"s16",2.63362166312424,0.159378336875759
"2812",2.769,280,65,0,142,3.09,1,0,0,0,0,"s16",2.63205710500788,0.136942894992119
"2813",2.741,280,65,0,143,3.11,1,0,0,0,0,"s16",2.62983958150805,0.11116041849195
"2814",2.71,280,65,0,144,3.129,1,0,0,0,0,"s16",2.62484816883879,0.0851518311612094
"2815",2.675,280,65,0,145,3.144,1,0,0,0,0,"s16",2.61699154834807,0.0580084516519315
"2816",2.638,280,65,0,146,3.156,1,0,0,0,0,"s16",2.60697639813255,0.0310236018674468
"2817",2.6,280,65,0,147,3.16,1,0,0,0,0,"s16",2.59499515724387,0.00500484275612889
"2818",2.565,280,65,0,148,3.16,1,0,0,0,0,"s16",2.5817839172795,-0.0167839172794952
"2819",2.536,280,65,0,149,3.162,1,0,0,0,0,"s16",2.56772394711135,-0.0317239471113488
"2820",2.511,280,65,0,150,3.159,1,0,0,0,0,"s16",2.55270362619548,-0.0417036261954751
"2821",2.49,280,65,0,151,3.149,1,0,0,0,0,"s16",2.53680363582109,-0.0468036358210888
"2822",2.49,280,65,0,152,3.136,1,0,0,0,0,"s16",2.52006872415821,-0.0300687241582085
"2823",2.472,280,65,0,153,3.12,1,0,0,0,0,"s16",2.50240730326704,-0.0304073032670376
"2824",2.454,280,65,0,154,3.103,1,0,0,0,0,"s16",2.4838684277649,-0.0298684277649031
"2825",2.436,280,65,0,155,3.084,1,0,0,0,0,"s16",2.46431592945187,-0.0283159294518742
"2826",2.419,280,65,0,156,3.065,1,0,0,0,0,"s16",2.44396281212354,-0.0249628121235381
"2827",2.401,280,65,0,157,3.048,1,0,0,0,0,"s16",2.42326107859012,-0.0222610785901232
"2828",2.383,280,65,0,158,3.032,1,0,0,0,0,"s16",2.40223444254896,-0.0192344425489628
"2829",2.367,280,65,0,159,3.032,1,0,0,0,0,"s16",2.38415140201538,-0.0171514020153816
"2830",2.35,280,65,0,160,3.019,1,0,0,0,0,"s16",2.36333802990845,-0.0133380299084491
"2831",2.336,280,65,0,161,3.008,1,0,0,0,0,"s16",2.34278279033171,-0.00678279033170792
"2832",2.336,280,65,0,162,2.998,1,0,0,0,0,"s16",2.32237867576069,0.0136213242393115
"2833",2.323,280,65,0,163,2.989,1,0,0,0,0,"s16",2.30219864020556,0.020801359794437
"2834",2.31,280,65,0,164,2.982,1,0,0,0,0,"s16",2.28252868204562,0.0274713179543826
"2835",2.297,280,65,0,165,2.975,1,0,0,0,0,"s16",2.26296507599465,0.0340349240053457
"2836",2.285,280,65,0,166,2.972,1,0,0,0,0,"s16",2.24442202721078,0.0405779727892162
"2837",2.275,280,65,0,167,2.968,1,0,0,0,0,"s16",2.22581470399641,0.0491852960035897
"2838",2.267,280,65,0,168,2.962,1,0,0,0,0,"s16",2.20699339897667,0.0600066010233289
"2839",2.26,280,65,0,169,2.962,1,0,0,0,0,"s16",2.189588900059,0.0704110999409968
"2840",2.253,280,65,0,170,2.955,1,0,0,0,0,"s16",2.17107000105299,0.0819299989470066
"2841",2.247,280,65,0,171,2.946,1,0,0,0,0,"s16",2.15246943506914,0.0945305649308601
"2842",2.24,280,65,0,172,2.939,1,0,0,0,0,"s16",2.13456921574317,0.105430784256827
"2843",2.24,280,65,0,173,2.932,1,0,0,0,0,"s16",2.11700602911492,0.122993970885076
"2844",2.235,280,65,0,174,2.923,1,0,0,0,0,"s16",2.09942223369432,0.135577766305683
"2845",2.231,280,65,0,175,2.916,1,0,0,0,0,"s16",2.08258195904167,0.148418040958333
"2846",2.226,280,65,0,176,2.909,1,0,0,0,0,"s16",2.06611819952359,0.159881800476414
"2847",2.222,280,65,0,177,2.901,1,0,0,0,0,"s16",2.04985751016128,0.172142489838718
"2848",2.218,280,65,0,178,2.897,1,0,0,0,0,"s16",2.03470542257565,0.183294577424355
"2849",0.139,280,0,0,1,0.096,1,0,0,1,0,"s17",0.32153595563993,-0.18253595563993
"2850",0.139,280,0,0,2,0.172,1,0,0,1,0,"s17",0.284235522948934,-0.145235522948934
"2851",0.139,280,0,0,3,0.285,1,0,0,1,0,"s17",0.260205035002169,-0.121205035002169
"2852",0.139,280,0,0,4,0.432,1,0,0,1,0,"s17",0.267710365014018,-0.128710365014018
"2853",0.139,280,0,0,5,0.609,1,0,0,1,0,"s17",0.298421954607527,-0.159421954607527
"2854",0.139,280,0,0,6,0.81,1,0,0,1,0,"s17",0.321345068076653,-0.182345068076653
"2855",0.139,280,0,0,7,1.033,1,0,0,1,0,"s17",0.322284824704641,-0.183284824704641
"2856",0.139,280,0,0,8,1.272,1,0,0,1,0,"s17",0.318604544754602,-0.179604544754602
"2857",0.139,280,0,0,9,1.52,1,0,0,1,0,"s17",0.321535960628622,-0.182535960628622
"2858",0.139,280,0,0,10,1.768,1,0,0,1,0,"s17",0.322398663040049,-0.183398663040049
"2859",0.139,280,0,0,11,1.768,1,0,0,1,0,"s17",0.321804624220551,-0.182804624220551
"2860",0.139,280,0,0,12,1.998,1,0,0,1,0,"s17",0.320375942350083,-0.181375942350083
"2861",0.139,280,0,0,13,2.204,1,0,0,1,0,"s17",0.322179855027637,-0.183179855027637
"2862",0.139,280,0,0,14,2.379,1,0,0,1,0,"s17",0.322023768982508,-0.183023768982508
"2863",0.139,280,0,0,15,2.523,1,0,0,1,0,"s17",0.317616560196593,-0.178616560196593
"2864",0.139,280,0,0,16,2.638,1,0,0,1,0,"s17",0.312552372289954,-0.173552372289954
"2865",0.139,280,0,0,17,2.726,1,0,0,1,0,"s17",0.309657366343477,-0.170657366343477
"2866",0.139,280,0,0,18,2.791,1,0,0,1,0,"s17",0.308714481638112,-0.169714481638112
"2867",0.139,280,0,0,19,2.838,1,0,0,1,0,"s17",0.308398409485291,-0.169398409485291
"2868",0.139,280,0,0,20,2.873,1,0,0,1,0,"s17",0.308197250801651,-0.169197250801651
"2869",0.136,280,0,0,21,2.873,1,0,0,1,0,"s17",0.300865592714792,-0.164865592714792
"2870",0.132,280,0,0,22,2.897,1,0,0,1,0,"s17",0.301203338583522,-0.169203338583522
"2871",0.128,280,0,0,23,2.916,1,0,0,1,0,"s17",0.302024001300411,-0.174024001300411
"2872",0.128,280,0,0,24,2.932,1,0,0,1,0,"s17",0.303707189892178,-0.175707189892178
"2873",0.128,280,0,0,25,2.947,1,0,0,1,0,"s17",0.306774633850686,-0.178774633850686
"2874",0.13,280,0,0,26,2.968,1,0,0,1,0,"s17",0.313458495404945,-0.183458495404945
"2875",0.141,280,0,0,27,2.992,1,0,0,1,0,"s17",0.323118092459553,-0.182118092459553
"2876",0.158,280,0,0,28,3.022,1,0,0,1,0,"s17",0.337274285543709,-0.179274285543709
"2877",0.182,280,0,0,29,3.061,1,0,0,1,0,"s17",0.35820846228488,-0.17620846228488
"2878",0.214,280,0,0,30,3.107,1,0,0,1,0,"s17",0.386605578760435,-0.172605578760435
"2879",0.257,280,0,0,31,3.157,1,0,0,1,0,"s17",0.422095599638969,-0.165095599638969
"2880",0.308,280,0,0,32,3.157,1,0,0,1,0,"s17",0.428199266008819,-0.120199266008819
"2881",0.368,280,0,0,33,3.21,1,0,0,1,0,"s17",0.471171897234617,-0.103171897234617
"2882",0.431,280,0,0,34,3.264,1,0,0,1,0,"s17",0.519790052949993,-0.0887900529499926
"2883",0.431,280,0,0,35,3.313,1,0,0,1,0,"s17",0.568461119592104,-0.137461119592104
"2884",0.493,280,0,0,36,3.359,1,0,0,1,0,"s17",0.617568860020436,-0.124568860020436
"2885",0.551,280,0,0,37,3.401,1,0,0,1,0,"s17",0.665305653345955,-0.114305653345955
"2886",0.603,280,0,0,38,3.44,1,0,0,1,0,"s17",0.711910452287725,-0.108910452287725
"2887",0.648,280,0,0,39,3.481,1,0,0,1,0,"s17",0.761930892777046,-0.113930892777046
"2888",0.687,280,0,0,40,3.523,1,0,0,1,0,"s17",0.814268622030866,-0.127268622030866
"2889",0.723,280,0,0,41,3.563,1,0,0,1,0,"s17",0.865646173165805,-0.142646173165805
"2890",0.755,280,0,0,42,3.599,1,0,0,1,0,"s17",0.91370015235794,-0.15870015235794
"2891",0.787,280,0,0,43,3.599,1,0,0,1,0,"s17",0.924806815547291,-0.137806815547291
"2892",0.823,280,0,0,44,3.628,1,0,0,1,0,"s17",0.966654611997208,-0.143654611997208
"2893",0.862,280,0,0,45,3.654,1,0,0,1,0,"s17",1.00590095064693,-0.143900950646929
"2894",0.862,280,0,0,46,3.68,1,0,0,1,0,"s17",1.045580646493,-0.183580646493001
"2895",0.909,280,0,0,47,3.707,1,0,0,1,0,"s17",1.08664919332307,-0.177649193323066
"2896",0.966,280,0,0,48,3.737,1,0,0,1,0,"s17",1.13105640906813,-0.165056409068126
"2897",1.03,280,0,0,49,3.77,1,0,0,1,0,"s17",1.17864534919527,-0.148645349195268
"2898",1.103,280,0,0,50,3.805,1,0,0,1,0,"s17",1.22819077966651,-0.125190779666511
"2899",1.184,280,0,0,51,3.84,1,0,0,1,0,"s17",1.27744926204934,-0.093449262049345
"2900",1.269,280,0,0,52,3.878,1,0,0,1,0,"s17",1.32910892050696,-0.0601089205069605
"2901",1.355,280,0,0,53,3.878,1,0,0,1,0,"s17",1.34385894590791,0.0111410540920875
"2902",1.44,280,0,0,54,3.914,1,0,0,1,0,"s17",1.39276262658978,0.0472373734102165
"2903",1.519,280,0,0,55,3.95,1,0,0,1,0,"s17",1.4405634237803,0.0784365762197041
"2904",1.59,280,0,0,56,3.984,1,0,0,1,0,"s17",1.48529146482946,0.104708535170536
"2905",1.59,280,0,0,57,4.013,1,0,0,1,0,"s17",1.52450032920819,0.0654996707918085
"2906",1.652,280,0,0,58,4.038,1,0,0,1,0,"s17",1.55939495828407,0.0926050417159281
"2907",1.705,280,0,0,59,4.058,1,0,0,1,0,"s17",1.58957917734496,0.11542082265504
"2908",1.748,280,0,0,60,4.072,1,0,0,1,0,"s17",1.61478762733076,0.133212372669244
"2909",1.78,280,0,0,61,4.082,1,0,0,1,0,"s17",1.63689437669585,0.143105623304154
"2910",1.807,280,0,0,62,4.088,1,0,0,1,0,"s17",1.65617241431217,0.150827585687831
"2911",1.831,280,0,0,63,4.09,1,0,0,1,0,"s17",1.67284684904082,0.158153150959176
"2912",1.854,280,0,0,64,4.09,1,0,0,1,0,"s17",1.6883846500613,0.165615349938701
"2913",1.878,280,0,0,65,4.09,1,0,0,1,0,"s17",1.70412068569464,0.173879314305358
"2914",1.904,280,0,0,66,4.092,1,0,0,1,0,"s17",1.72128209744243,0.182717902557565
"2915",1.904,280,0,0,67,4.1,1,0,0,1,0,"s17",1.74216632915273,0.161833670847269
"2916",1.929,280,0,0,68,4.108,1,0,0,1,0,"s17",1.76296018200078,0.16603981799922
"2917",1.953,280,0,0,69,4.117,1,0,0,1,0,"s17",1.78422546012817,0.168774539871834
"2918",1.978,280,0,0,70,4.123,1,0,0,1,0,"s17",1.80377202946005,0.174227970539954
"2919",1.999,280,0,0,71,4.123,1,0,0,1,0,"s17",1.82019537325143,0.178804626748569
"2920",2.018,280,0,0,72,4.12,1,0,0,1,0,"s17",1.83525447592302,0.182745524076982
"2921",2.033,280,0,0,73,4.117,1,0,0,1,0,"s17",1.85055792317339,0.182442076826609
"2922",2.042,280,0,0,74,4.117,1,0,0,1,0,"s17",1.86762214696386,0.174377853036143
"2923",2.05,280,0,0,75,4.113,1,0,0,1,0,"s17",1.88291369250196,0.167086307498037
"2924",2.055,280,0,0,76,4.111,1,0,0,1,0,"s17",1.89946192362681,0.155538076373186
"2925",2.059,280,0,0,77,4.111,1,0,0,1,0,"s17",1.91723569923591,0.141764300764089
"2926",2.059,280,0,0,78,4.113,1,0,0,1,0,"s17",1.93619948754704,0.122800512452958
"2927",2.063,280,0,0,79,4.119,1,0,0,1,0,"s17",1.95723848066695,0.105761519333055
"2928",2.065,280,0,0,80,4.133,1,0,0,1,0,"s17",1.98201585546634,0.082984144533659
"2929",2.065,280,0,0,81,4.153,1,0,0,1,0,"s17",2.00931575812913,0.0556842418708738
"2930",2.065,280,0,0,82,4.177,1,0,0,1,0,"s17",2.03802798436784,0.0269720156321562
"2931",2.066,280,0,0,83,4.202,1,0,0,1,0,"s17",2.06683636255284,-0.000836362552843362
"2932",2.072,280,0,0,84,4.222,1,0,0,1,0,"s17",2.09362188081746,-0.021621880817464
"2933",2.08,280,0,0,85,4.222,1,0,0,1,0,"s17",2.11339714227682,-0.0333971422768249
"2934",2.083,280,0,0,86,4.241,1,0,0,1,0,"s17",2.14023677061497,-0.0572367706149728
"2935",2.089,280,0,0,87,4.262,1,0,0,1,0,"s17",2.16788597532377,-0.0788859753237743
"2936",2.089,280,0,0,88,4.288,1,0,0,1,0,"s17",2.19727916447343,-0.108279164473425
"2937",2.095,280,0,0,89,4.318,1,0,0,1,0,"s17",2.227971247257,-0.132971247256997
"2938",2.104,280,0,0,90,4.349,1,0,0,1,0,"s17",2.25900143374184,-0.155001433741842
"2939",2.125,280,0,0,91,4.375,1,0,0,1,0,"s17",2.28872186247426,-0.163721862474258
